,start_learning_rate,width,depth,l2_weight,train_loss,val_loss,train_acc,val_acc
20,1e-05,1024.0,1.0,0.0001,1.1701676845550537,1.3308571577072144,0.6558796167373657,0.5781481266021729
21,1e-05,1024.0,2.0,0.0,0.7805558443069458,1.0344330072402954,0.7421296238899231,0.6340740919113159
22,1e-05,1024.0,2.0,1e-05,0.7982258200645447,1.0463367700576782,0.743842601776123,0.6403703689575195
23,1e-05,1024.0,2.0,0.0001,0.9728540778160095,1.2174808979034424,0.7318518757820129,0.6325926184654236
24,1e-05,1024.0,3.0,0.0,0.640117347240448,0.9622578620910645,0.786481499671936,0.6666666865348816
25,1e-05,1024.0,3.0,1e-05,0.6667043566703796,0.9915977716445923,0.7831944227218628,0.6714814901351929
26,1e-05,1024.0,3.0,0.0001,0.8799508810043335,1.171725869178772,0.7730092406272888,0.6670370101928711
27,0.0001,256.0,1.0,0.0,0.9937931299209595,1.1905542612075806,0.6673611402511597,0.5914815068244934
28,0.0001,256.0,1.0,1e-05,0.982279360294342,1.1868362426757812,0.6683796048164368,0.5829629898071289
29,0.0001,256.0,1.0,0.0001,1.053053617477417,1.2371097803115845,0.6517592668533325,0.580740749835968
30,0.0001,256.0,2.0,0.0,0.7535445690155029,1.036607027053833,0.7409722208976746,0.647777795791626
31,0.0001,256.0,2.0,1e-05,0.7314088940620422,1.0473501682281494,0.7523611187934875,0.6411111354827881
32,0.0001,256.0,2.0,0.0001,0.7911030650138855,1.0628256797790527,0.7400000095367432,0.6407407522201538
33,0.0001,256.0,3.0,0.0,0.5578336715698242,0.9460586905479431,0.8138889074325562,0.6796296238899231
34,0.0001,256.0,3.0,1e-05,0.5707990527153015,0.9710636138916016,0.8104166388511658,0.6822222471237183
35,0.0001,256.0,3.0,0.0001,0.6384240984916687,0.9991792440414429,0.8010185360908508,0.6774073839187622
36,0.0001,512.0,1.0,0.0,0.929329514503479,1.1683378219604492,0.6854629516601562,0.5962963104248047
37,0.0001,512.0,1.0,1e-05,0.931734025478363,1.1545103788375854,0.6837962865829468,0.5992592573165894
38,0.0001,512.0,1.0,0.0001,0.9671280980110168,1.1873679161071777,0.6815740466117859,0.6007407307624817
39,0.0001,512.0,2.0,0.0,0.6213394999504089,1.011557936668396,0.7912036776542664,0.6607407331466675
40,0.0001,512.0,2.0,1e-05,0.6018507480621338,1.0179318189620972,0.8025000095367432,0.661481499671936
41,0.0001,512.0,2.0,0.0001,0.6629430651664734,1.0510210990905762,0.7945833206176758,0.6570370197296143
42,0.0001,512.0,3.0,0.0,0.3914223313331604,1.001064419746399,0.8768518567085266,0.6951851844787598
43,0.0001,512.0,3.0,1e-05,0.40414193272590637,1.0094650983810425,0.8752315044403076,0.6985185146331787
44,0.0001,512.0,3.0,0.0001,0.5040339231491089,1.020892858505249,0.8575000166893005,0.6918518543243408
45,0.0001,1024.0,1.0,0.0,0.8446268439292908,1.1148343086242676,0.7133333086967468,0.610370397567749
46,0.0001,1024.0,1.0,1e-05,0.8804683685302734,1.1275947093963623,0.7056481242179871,0.6100000143051147
47,0.0001,1024.0,1.0,0.0001,0.9255924224853516,1.168500304222107,0.6998611092567444,0.6029629707336426
48,0.0001,1024.0,2.0,0.0,0.5023010969161987,1.0113312005996704,0.838009238243103,0.6700000166893005
49,0.0001,1024.0,2.0,1e-05,0.5027262568473816,0.9981752634048462,0.840833306312561,0.678518533706665
50,0.0001,1024.0,2.0,0.0001,0.5630200505256653,1.0539906024932861,0.8363425731658936,0.6733333468437195
51,0.0001,1024.0,3.0,0.0,0.2676619291305542,1.1325490474700928,0.9203240871429443,0.6814814805984497
52,0.0001,1024.0,3.0,1e-05,0.29276949167251587,1.146406650543213,0.9158333539962769,0.6892592310905457
53,0.0001,1024.0,3.0,0.0001,0.4169905483722687,1.1058290004730225,0.9012500047683716,0.6929629445075989
54,0.001,256.0,1.0,0.0,1.0228201150894165,1.2759180068969727,0.6412037014961243,0.5751851797103882
55,0.001,256.0,1.0,1e-05,1.0575406551361084,1.2757488489151,0.6266666650772095,0.5614814758300781
56,0.001,256.0,1.0,0.0001,1.112618327140808,1.320477843284607,0.6224536895751953,0.5614814758300781
57,0.001,256.0,2.0,0.0,0.6800320744514465,1.047424554824829,0.7571296095848083,0.6592592597007751
58,0.001,256.0,2.0,1e-05,0.8192390203475952,1.0514588356018066,0.7086573839187622,0.6451851725578308
59,0.001,256.0,2.0,0.0001,0.7851924896240234,1.0320457220077515,0.7321296334266663,0.6607407331466675
60,0.001,256.0,3.0,0.0,0.5547230243682861,1.0889519453048706,0.802824079990387,0.6629629731178284
61,0.001,256.0,3.0,1e-05,0.597022533416748,1.0550845861434937,0.7888888716697693,0.6655555367469788
62,0.001,256.0,3.0,0.0001,0.7061830163002014,1.0420517921447754,0.7627314925193787,0.6707407236099243
63,0.001,512.0,1.0,0.0,1.104974627494812,1.3105002641677856,0.6152777671813965,0.5537037253379822
64,0.001,512.0,1.0,1e-05,0.953380823135376,1.2385003566741943,0.6768518686294556,0.588518500328064
65,0.001,512.0,1.0,0.0001,1.1107404232025146,1.3056200742721558,0.6256018280982971,0.5570370554924011
66,0.001,512.0,2.0,0.0,0.6417044401168823,1.0425150394439697,0.7706944346427917,0.6696296334266663
67,0.001,512.0,2.0,1e-05,0.7643764615058899,1.0685389041900635,0.726805567741394,0.6437036991119385
68,0.001,512.0,2.0,0.0001,0.8153181672096252,1.058201551437378,0.7181481719017029,0.6537036895751953
69,0.001,512.0,3.0,0.0,0.5338065028190613,1.0966439247131348,0.8116666674613953,0.6744444370269775
70,0.001,512.0,3.0,1e-05,0.611945629119873,1.0605111122131348,0.7819444537162781,0.6637036800384521
71,0.001,512.0,3.0,0.0001,0.6368875503540039,1.027405023574829,0.792638897895813,0.6788889169692993
72,0.001,1024.0,1.0,0.0,0.8975347876548767,1.2154686450958252,0.6771296262741089,0.5929629802703857
73,0.001,1024.0,1.0,1e-05,0.9998695254325867,1.265607237815857,0.6524999737739563,0.5822222232818604
74,0.001,1024.0,1.0,0.0001,1.0753095149993896,1.277233600616455,0.6393518447875977,0.5733333230018616
75,0.001,1024.0,2.0,0.0,0.8161425590515137,1.0824826955795288,0.7036573886871338,0.6385185122489929
76,0.001,1024.0,2.0,1e-05,0.7059426307678223,1.0408269166946411,0.7488889098167419,0.6696296334266663
77,0.001,1024.0,2.0,0.0001,0.7576642036437988,1.04813551902771,0.7418981194496155,0.661481499671936
78,0.001,1024.0,3.0,0.0,0.47404545545578003,1.170735239982605,0.8330092430114746,0.6562963128089905
79,0.001,1024.0,3.0,1e-05,0.5498983860015869,1.0688713788986206,0.8074073791503906,0.6740740537643433
80,0.001,1024.0,3.0,0.0001,0.7831921577453613,1.0782865285873413,0.7308333516120911,0.6451851725578308
